Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ROOM1:Zone Mean Air Temperature [C](TimeStep),ROOM1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](TimeStep),ROOM1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](TimeStep) 
 07/06  07:00:00,28.0,23.999999999999996,0.0,3032164.270289304 
 07/06  08:00:00,30.0,24.000000000000004,0.0,2912048.723012454 
 07/06  09:00:00,31.0,24.0,0.0,3141931.3362002084 
 07/06  10:00:00,32.0,24.0,0.0,3398767.90221302 
 07/06  11:00:00,33.0,23.999999999999996,0.0,3810071.3375794967 
 07/06  12:00:00,33.7,24.0,0.0,4256457.228926508 
 07/06  13:00:00,34.3,24.000000000000004,0.0,4742228.415543193 
 07/06  14:00:00,35.0,23.999999999999993,0.0,5274102.99532671 
 07/06  15:00:00,36.0,23.999999999999996,0.0,5816354.464297342 
 07/06  16:00:00,35.0,24.0,0.0,6337810.181086552 
 07/06  17:00:00,34.0,24.0,0.0,6868929.481879828 
 07/06  18:00:00,33.0,24.0,0.0,7341146.464275439 
 07/06  19:00:00,32.0,24.0,0.0,7463523.35338709 
 07/06  20:00:00,31.0,24.000000000000004,0.0,7473110.781988496 
 07/06  21:00:00,31.0,24.000000000000004,0.0,7454309.381226423 
 07/06  22:00:00,31.0,24.0,0.0,7348248.880425288 
 07/06  23:00:00,29.9,24.000000000000004,0.0,6997083.319959323 
 07/06  24:00:00,28.4,24.000000000000007,0.0,6628616.716534424 
 07/07  01:00:00,28.5,24.000000000000004,0.0,6314618.65515511 
 07/07  02:00:00,26.5,24.000000000000004,0.0,5966702.614844471 
 07/07  03:00:00,26.4,23.999999999999996,0.0,5615716.9521866385 
 07/07  04:00:00,28.0,23.999999999999993,0.0,5267960.780669718 
 07/07  05:00:00,26.0,23.999999999999993,0.0,4909766.709088971 
 07/07  06:00:00,24.0,24.0,0.0,4566583.711361127 
 07/07  07:00:00,26.0,24.0,0.0,4274986.522236447 
 07/07  08:00:00,27.0,23.999999999999996,0.0,4013772.8842149326 
 07/07  09:00:00,30.0,24.0,0.0,4112547.4531985894 
 07/07  10:00:00,31.0,24.0,0.0,4208740.806776853 
 07/07  11:00:00,31.0,23.999999999999996,0.0,4392456.9397201305 
 07/07  12:00:00,31.0,24.0,0.0,4446344.935594943 
 07/07  13:00:00,32.0,23.999999999999996,0.0,4513582.409187126 
 07/07  14:00:00,33.0,24.0,0.0,4496443.690985494 
 07/07  15:00:00,33.0,24.0,0.0,4377228.287450125 
 07/07  16:00:00,34.0,24.0,0.0,4222370.004289325 
 07/07  17:00:00,33.0,23.999999999999996,0.0,4065566.169079228 
 07/07  18:00:00,33.0,23.999999999999996,0.0,3932855.109771625 
 07/07  19:00:00,33.0,23.999999999999996,0.0,3590908.866332296 
 07/07  20:00:00,29.6,24.0,0.0,3335207.5452216216 
 07/07  21:00:00,29.2,24.0,0.0,3201504.985859174 
 07/07  22:00:00,29.4,24.000000000000007,0.0,3148316.28467002 
 07/07  23:00:00,28.2,24.0,0.0,2966171.755427049 
 07/07  24:00:00,28.1,24.0,0.0,2839244.9110680586 
 07/08  01:00:00,28.1,23.999999999999996,0.0,2751657.6120337183 
 07/08  02:00:00,27.3,24.000000000000004,0.0,2649599.4611944915 
 07/08  03:00:00,27.3,24.000000000000004,0.0,2555734.1367419614 
 07/08  04:00:00,26.0,24.0,0.0,2452083.308936956 
 07/08  05:00:00,27.0,24.0,0.0,2356952.6133734337 
 07/08  06:00:00,28.0,23.999999999999996,0.0,2246598.106340648 
 07/08  07:00:00,29.0,24.0,0.0,2168413.8872960964 
 07/08  08:00:00,30.0,24.000000000000004,0.0,2128166.8549112515 
 07/08  09:00:00,31.0,24.0,0.0,2421445.078616751 
 07/08  10:00:00,32.0,23.999999999999996,0.0,2697607.640512004 
 07/08  11:00:00,33.0,24.0,0.0,3108602.5457093883 
 07/08  12:00:00,33.0,24.0,0.0,3520259.5291617657 
 07/08  13:00:00,34.0,24.0,0.0,3986727.250542422 
 07/08  14:00:00,35.0,23.999999999999996,0.0,4491340.516035309 
 07/08  15:00:00,35.0,23.999999999999993,0.0,5015882.398001343 
 07/08  16:00:00,36.0,24.0,0.0,5585106.354785964 
 07/08  17:00:00,37.0,24.000000000000004,0.0,6163634.664971274 
 07/08  18:00:00,34.4,24.000000000000004,0.0,6681597.15731683 
 07/08  19:00:00,34.5,24.000000000000004,0.0,6901059.334568114 
 07/08  20:00:00,33.2,24.0,0.0,7028344.680642403 
 07/08  21:00:00,31.9,24.0,0.0,7120879.401533137 
 07/08  22:00:00,31.6,23.999999999999996,0.0,7132949.931364414 
 07/08  23:00:00,30.6,24.0,0.0,6887791.271529036 
 07/08  24:00:00,30.3,24.0,0.0,6605008.248081661 
 07/09  01:00:00,30.2,24.0,0.0,6348116.424289742 
 07/09  02:00:00,29.3,24.000000000000004,0.0,6064903.567749614 
 07/09  03:00:00,29.1,24.0,0.0,5773067.605831727 
 07/09  04:00:00,29.0,23.999999999999996,0.0,5475582.706340868 
 07/09  05:00:00,26.0,23.999999999999993,0.0,5164069.574237453 
 07/09  06:00:00,28.0,23.999999999999996,0.0,4877994.809059675 
 07/09  07:00:00,30.0,24.0,0.0,4625900.74717815 
 07/09  08:00:00,31.0,24.000000000000004,0.0,4413894.345249341 
 07/09  09:00:00,32.0,24.0,0.0,4566567.590696729 
 07/09  10:00:00,34.0,24.000000000000004,0.0,4785422.732678275 
 07/09  11:00:00,35.0,24.000000000000004,0.0,5125028.400808756 
 07/09  12:00:00,36.0,24.000000000000004,0.0,5521318.151440977 
 07/09  13:00:00,37.0,24.000000000000007,0.0,5999892.727486989 
 07/09  14:00:00,37.0,24.000000000000004,0.0,6530648.531535332 
 07/09  15:00:00,37.5,24.000000000000004,0.0,7073109.931053606 
 07/09  16:00:00,38.0,24.000000000000007,0.0,7614996.440848728 
 07/09  17:00:00,34.0,24.000000000000004,0.0,8122817.733953404 
 07/09  18:00:00,34.1,24.000000000000004,0.0,8580830.645570299 
 07/09  19:00:00,34.4,24.000000000000007,0.0,8677042.433385625 
 07/09  20:00:00,32.4,24.0,0.0,8647667.83107692 
 07/09  21:00:00,31.1,23.999999999999996,0.0,8605415.930662602 
 07/09  22:00:00,30.9,23.999999999999996,0.0,8475168.076628825 
 07/09  23:00:00,29.7,24.0,0.0,8081191.938646521 
 07/09  24:00:00,29.5,24.0,0.0,7662373.676346651 
 07/10  01:00:00,29.5,24.0,0.0,7281602.623692525 
 07/10  02:00:00,28.6,24.000000000000004,0.0,6880241.110270571 
 07/10  03:00:00,28.5,24.0,0.0,6482920.508785674 
 07/10  04:00:00,30.0,24.000000000000004,0.0,6103223.592137968 
 07/10  05:00:00,29.0,24.000000000000004,0.0,5731678.998033068 
 07/10  06:00:00,28.0,24.0,0.0,5389185.123516663 
 07/10  07:00:00,29.0,23.999999999999993,0.0,5103821.678839162 
 07/10  08:00:00,30.0,24.0,0.0,4851247.672653878 
 07/10  09:00:00,32.0,24.000000000000004,0.0,4929761.701519396 
 07/10  10:00:00,33.0,24.000000000000004,0.0,5007761.314876639 
 07/10  11:00:00,33.0,24.0,0.0,5100026.985462231 
 07/10  12:00:00,34.0,24.0,0.0,5183387.120248078 
 07/10  13:00:00,27.8,23.999999999999996,0.0,5295182.729140695 
 07/10  14:00:00,27.5,24.000000000000004,0.0,5486202.9439111445 
 07/10  15:00:00,28.9,23.999999999999996,0.0,5679726.3580026785 
 07/10  16:00:00,30.8,23.999999999999996,0.0,5895076.283837415 
 07/10  17:00:00,31.0,24.0,0.0,6155869.147025199 
 07/10  18:00:00,30.7,24.0,0.0,6438700.380382864 
 07/10  19:00:00,30.6,24.0,0.0,6457572.418987924 
 07/10  20:00:00,29.0,24.000000000000004,0.0,6436058.333516968 
 07/10  21:00:00,29.7,24.0,0.0,6415491.103575306 
 07/10  22:00:00,29.1,24.000000000000004,0.0,6328862.104727328 
 07/10  23:00:00,28.2,23.999999999999996,0.0,6014866.352579214 
 07/10  24:00:00,28.3,23.999999999999996,0.0,5694937.072978763 
 07/11  01:00:00,28.2,24.0,0.0,5412821.217227841 
 07/11  02:00:00,28.0,24.0,0.0,5119528.167584033 
 07/11  03:00:00,27.9,24.0,0.0,4826594.501341264 
 07/11  04:00:00,28.0,24.000000000000004,0.0,4539267.965682362 
 07/11  05:00:00,28.0,24.0,0.0,4264942.955436346 
 07/11  06:00:00,28.0,23.999999999999996,0.0,4007270.19317549 
 07/11  07:00:00,28.0,23.999999999999996,0.0,3793676.3875143016 
 07/11  08:00:00,30.0,24.0,0.0,3630093.114699371 
 07/11  09:00:00,30.3,23.999999999999996,0.0,3809514.5141637446 
 07/11  10:00:00,29.9,23.999999999999993,0.0,4017351.667082542 
 07/11  11:00:00,31.1,24.0,0.0,4327718.849462289 
 07/11  12:00:00,31.7,24.0,0.0,4643657.518291559 
 07/11  13:00:00,32.6,24.0,0.0,5013668.679963689 
 07/11  14:00:00,34.7,24.0,0.0,5434030.519500509 
 07/11  15:00:00,34.4,24.0,0.0,5859674.690413386 
 07/11  16:00:00,34.2,24.0,0.0,6324914.416522393 
 07/11  17:00:00,33.8,24.000000000000004,0.0,6814228.461829519 
 07/11  18:00:00,33.5,23.999999999999996,0.0,7279737.62095581 
 07/11  19:00:00,33.8,23.999999999999996,0.0,7428138.240241144 
 07/11  20:00:00,31.8,23.999999999999996,0.0,7478227.651875362 
 07/11  21:00:00,30.9,23.999999999999996,0.0,7508262.353374208 
 07/11  22:00:00,31.3,23.999999999999996,0.0,7455467.068754929 
 07/11  23:00:00,30.1,24.000000000000004,0.0,7142298.683886645 
 07/11  24:00:00,30.2,24.000000000000004,0.0,6807985.4700283725 
 07/12  01:00:00,30.1,24.000000000000004,0.0,6511058.909481481 
 07/12  02:00:00,29.3,23.999999999999996,0.0,6191540.767162971 
 07/12  03:00:00,29.0,24.000000000000004,0.0,5871942.419364 
 07/12  04:00:00,27.9,24.0,0.0,5547957.931246724 
 07/12  05:00:00,29.0,24.0,0.0,5241268.58006957 
 07/12  06:00:00,29.7,24.000000000000004,0.0,4942544.993814397 
 07/12  07:00:00,30.3,24.000000000000004,0.0,4687539.399004475 
 07/12  08:00:00,31.0,24.0,0.0,4480590.767497613 
 07/12  09:00:00,31.3,23.999999999999996,0.0,4617945.790357434 
 07/12  10:00:00,31.7,24.0,0.0,4779161.284811394 
 07/12  11:00:00,32.0,24.0,0.0,4995548.686945002 
 07/12  12:00:00,33.0,23.999999999999996,0.0,5201134.138631631 
 07/12  13:00:00,33.0,24.000000000000004,0.0,5441843.456191941 
 07/12  14:00:00,33.0,24.000000000000004,0.0,5742103.446470156 
 07/12  15:00:00,34.0,23.999999999999996,0.0,6084224.659519008 
 07/12  16:00:00,34.0,24.0,0.0,6443821.526554508 
 07/12  17:00:00,33.0,23.999999999999996,0.0,6809815.5683647115 
 07/12  18:00:00,33.0,23.999999999999996,0.0,7121095.5746992035 
 07/12  19:00:00,33.0,24.0,0.0,7101246.396311243 
 07/12  20:00:00,31.3,23.999999999999996,0.0,7014288.893261624 
 07/12  21:00:00,30.5,24.0,0.0,6944144.370351161 
 07/12  22:00:00,30.6,24.000000000000004,0.0,6831510.999150605 
 07/12  23:00:00,29.5,23.999999999999996,0.0,6495091.876558799 
 07/12  24:00:00,29.5,23.999999999999996,0.0,6159218.258195293 
 07/13  01:00:00,29.7,24.0,0.0,5875254.038097484 
 07/13  02:00:00,28.9,23.999999999999996,0.0,5573069.291363748 
 07/13  03:00:00,28.8,24.0,0.0,5281068.496417699 
 07/13  04:00:00,29.0,24.000000000000004,0.0,4997145.85222495 
 07/13  05:00:00,29.0,24.000000000000004,0.0,4726306.054454311 
 07/13  06:00:00,29.0,23.999999999999993,0.0,4471631.998506245 
 07/13  07:00:00,30.0,24.0,0.0,4264340.9471048005 
 07/13  08:00:00,31.0,23.999999999999996,0.0,4103035.368887245 
 07/13  09:00:00,28.0,24.000000000000004,0.0,4248911.694936256 
 07/13  10:00:00,33.0,23.999999999999996,0.0,4382402.397097522 
 07/13  11:00:00,33.0,24.000000000000004,0.0,4418662.339449527 
 07/13  12:00:00,34.0,24.000000000000004,0.0,4342049.41750552 
 07/13  13:00:00,33.0,24.000000000000004,0.0,4234062.738073541 
 07/13  14:00:00,33.0,23.999999999999996,0.0,4109648.5018047956 
 07/13  15:00:00,34.0,23.999999999999996,0.0,4037195.8878308875 
 07/13  16:00:00,35.0,23.99999999999999,0.0,3935468.7110026856 
 07/13  17:00:00,34.0,24.0,0.0,3965504.936272689 
 07/13  18:00:00,33.0,24.000000000000004,0.0,3983889.6720346594 
 07/13  19:00:00,32.0,24.0,0.0,3713734.341604664 
 07/13  20:00:00,30.9,23.999999999999996,0.0,3490846.7966587013 
 07/13  21:00:00,29.7,24.0,0.0,3361225.872400287 
 07/13  22:00:00,29.7,24.0,0.0,3308694.0884278733 
 07/13  23:00:00,28.9,23.999999999999996,0.0,3131284.92026578 
 07/13  24:00:00,28.9,23.999999999999993,0.0,3004301.4166538655 
 07/14  01:00:00,29.0,24.0,0.0,2914965.8461339627 
 07/14  02:00:00,28.5,24.0,0.0,2816216.4512020303 
 07/14  03:00:00,28.0,24.0,0.0,2722956.0902417623 
 07/14  04:00:00,30.0,23.999999999999993,0.0,2636685.7193733742 
 07/14  05:00:00,29.0,23.999999999999993,0.0,2535288.0211732015 
 07/14  06:00:00,28.0,24.0,0.0,2441643.7787517244 
 07/14  07:00:00,30.5,24.0,0.0,2381017.992034729 
 07/14  08:00:00,33.0,24.0,0.0,2352643.4477025406 
 07/14  09:00:00,33.0,23.999999999999996,0.0,2653982.6746665956 
 07/14  10:00:00,34.0,24.0,0.0,2964879.4764579968 
 07/14  11:00:00,35.0,24.0,0.0,3410090.4169234964 
 07/14  12:00:00,35.0,23.999999999999996,0.0,3846678.5540877553 
 07/14  13:00:00,36.0,23.999999999999996,0.0,4323842.626865777 
 07/14  14:00:00,36.0,24.0,0.0,4826518.2302672295 
 07/14  15:00:00,36.0,24.0,0.0,5340574.193700042 
 07/14  16:00:00,35.0,24.000000000000004,0.0,5805330.979414655 
 07/14  17:00:00,35.0,23.999999999999996,0.0,6177318.227823442 
 07/14  18:00:00,32.0,23.999999999999993,0.0,6268424.627720995 
 07/14  19:00:00,30.0,23.999999999999996,0.0,5873771.765665847 
 07/14  20:00:00,28.0,24.0,0.0,5382340.824745687 
 07/14  21:00:00,30.1,24.0,0.0,5051468.49434655 
 07/14  22:00:00,30.0,23.999999999999996,0.0,4714272.987939996 
 07/14  23:00:00,29.3,24.0,0.0,4278773.535810548 
 07/14  24:00:00,29.2,24.000000000000004,0.0,3958594.408787723 
 07/15  01:00:00,29.3,23.999999999999996,0.0,3743316.289456128 
 07/15  02:00:00,28.8,23.999999999999996,0.0,3554590.3077049484 
 07/15  03:00:00,28.8,24.0,0.0,3391183.440509764 
 07/15  04:00:00,28.2,23.999999999999996,0.0,3237280.3216817933 
 07/15  05:00:00,30.0,23.999999999999996,0.0,3097448.5011380236 
 07/15  06:00:00,29.7,24.0,0.0,2966483.3190201516 
 07/15  07:00:00,29.3,24.0,0.0,2848757.8184532924 
 07/15  08:00:00,29.0,23.999999999999996,0.0,2765201.6971910014 
 07/15  09:00:00,28.7,24.0,0.0,3006901.573001328 
 07/15  10:00:00,28.3,24.0,0.0,3218417.239515917 
 07/15  11:00:00,28.0,23.999999999999996,0.0,3473371.392785628 
 07/15  12:00:00,30.0,24.0,0.0,3694486.4134598854 
 07/15  13:00:00,30.5,23.999999999999996,0.0,3833377.5688180323 
 07/15  14:00:00,31.7,24.000000000000004,0.0,4000994.5990314814 
 07/15  15:00:00,32.5,24.000000000000004,0.0,4254032.166665505 
 07/15  16:00:00,30.6,24.0,0.0,4564854.144606425 
 07/15  17:00:00,30.7,24.0,0.0,4908932.300898121 
 07/15  18:00:00,30.8,23.999999999999996,0.0,5223095.333467824 
 07/15  19:00:00,30.8,24.0,0.0,5229225.306943135 
 07/15  20:00:00,29.8,23.999999999999996,0.0,5209130.627470936 
 07/15  21:00:00,28.7,24.000000000000004,0.0,5187037.035169398 
 07/15  22:00:00,28.1,24.000000000000004,0.0,5139572.481383611 
 07/15  23:00:00,27.5,24.000000000000007,0.0,4892439.975265288 
 07/15  24:00:00,27.6,24.000000000000004,0.0,4643015.662945654 
 07/16  01:00:00,27.6,24.000000000000004,0.0,4431461.325124228 
 07/16  02:00:00,27.6,24.000000000000007,0.0,4204662.6148592625 
 07/16  03:00:00,27.7,24.0,0.0,3986075.202318679 
 07/16  04:00:00,27.4,24.000000000000004,0.0,3769506.5100776614 
 07/16  05:00:00,27.0,24.0,0.0,3554975.152232108 
 07/16  06:00:00,27.5,23.999999999999996,0.0,3355551.5031034495 
 07/16  07:00:00,28.0,24.000000000000004,0.0,3150757.2349126106 
 07/16  08:00:00,29.0,24.0,0.0,2974222.7647697614 
 07/16  09:00:00,30.0,23.999999999999996,0.0,3122938.319310766 
 07/16  10:00:00,31.0,24.0,0.0,3237638.857886537 
 07/16  11:00:00,33.0,24.0,0.0,3395144.5396554098 
 07/16  12:00:00,34.0,24.000000000000004,0.0,3489819.884884478 
 07/16  13:00:00,34.0,23.999999999999996,0.0,3660940.1437380933 
 07/16  14:00:00,34.0,23.999999999999996,0.0,3772836.1778984508 
 07/16  15:00:00,34.0,23.999999999999996,0.0,3949454.022006414 
 07/16  16:00:00,34.0,24.0,0.0,4193365.2023282577 
 07/16  17:00:00,35.0,24.0,0.0,4451328.767109938 
 07/16  18:00:00,36.0,24.0,0.0,4596367.721885114 
 07/16  19:00:00,31.2,24.000000000000004,0.0,4335207.611818382 
 07/16  20:00:00,30.6,24.0,0.0,4184364.3102904977 
 07/16  21:00:00,29.4,24.000000000000004,0.0,4107007.346432069 
 07/16  22:00:00,29.3,24.0,0.0,4069707.903975198 
 07/16  23:00:00,28.4,24.000000000000004,0.0,3871561.1331639453 
 07/16  24:00:00,28.0,24.000000000000004,0.0,3701546.687517828 
 07/17  01:00:00,27.8,24.0,0.0,3568933.31592296 
 07/17  02:00:00,27.2,24.000000000000007,0.0,3422009.563419876 
 07/17  03:00:00,27.1,24.000000000000004,0.0,3277802.5079785576 
 07/17  04:00:00,26.9,24.0,0.0,3126447.440638629 
 07/17  05:00:00,26.6,24.0,0.0,2972838.3047752534 
 07/17  06:00:00,26.8,23.999999999999996,0.0,2825210.5589391678 
 07/17  07:00:00,27.0,23.999999999999996,0.0,2690141.6369836093 
 07/17  08:00:00,28.0,24.0,0.0,2573838.1792354165 
 07/17  09:00:00,29.0,24.0,0.0,2762778.7928896113 
 07/17  10:00:00,29.0,24.0,0.0,2875159.009984921 
 07/17  11:00:00,30.0,24.000000000000004,0.0,3014482.9140801854 
 07/17  12:00:00,31.0,24.000000000000004,0.0,3105749.6741739213 
 07/17  13:00:00,26.7,24.000000000000004,0.0,3177476.8685549954 
 07/17  14:00:00,27.1,24.000000000000004,0.0,3289399.6791393845 
 07/17  15:00:00,27.3,24.0,0.0,3403929.9731428004 
 07/17  16:00:00,28.7,24.0,0.0,3504873.5798004162 
 07/17  17:00:00,28.7,24.0,0.0,3593211.744378619 
 07/17  18:00:00,28.7,24.0,0.0,3677430.782972993 
 07/17  19:00:00,28.7,24.0,0.0,3497448.2379824603 
 07/17  20:00:00,27.9,23.999999999999996,0.0,3378349.6229189765 
 07/17  21:00:00,27.3,23.999999999999996,0.0,3279841.131079625 
 07/17  22:00:00,27.3,23.999999999999996,0.0,3210932.66810404 
 07/17  23:00:00,26.8,24.000000000000004,0.0,2996087.110538245 
 07/17  24:00:00,26.4,24.0,0.0,2823739.758059101 
 07/18  01:00:00,26.4,24.0,0.0,2690077.4405070706 
 07/18  02:00:00,26.0,24.0,0.0,2546056.9705648106 
 07/18  03:00:00,26.0,24.0,0.0,2410112.5680530546 
 07/18  04:00:00,25.2,24.0,0.0,2272532.578195158 
 07/18  05:00:00,25.0,24.000000000000004,0.0,2138235.278899566 
 07/18  06:00:00,25.7,24.000000000000004,0.0,2010924.0522233734 
 07/18  07:00:00,25.9,24.000000000000007,0.0,1895496.02111383 
 07/18  08:00:00,26.5,24.0,0.0,1801465.0138210852 
 07/18  09:00:00,26.4,24.0,0.0,2020632.3615886008 
 07/18  10:00:00,26.7,24.0,0.0,2157046.663517558 
 07/18  11:00:00,27.4,24.000000000000004,0.0,2362270.8868871024 
 07/18  12:00:00,27.6,24.0,0.0,2550105.2240124866 
 07/18  13:00:00,27.6,24.0,0.0,2761945.729817 
 07/18  14:00:00,28.1,24.00000000000001,0.0,3006303.164809461 
 07/18  15:00:00,27.9,24.000000000000004,0.0,3274359.3937280662 
 07/18  16:00:00,29.3,24.000000000000004,0.0,3584437.9586061384 
 07/18  17:00:00,29.0,24.000000000000004,0.0,3923004.5343868257 
 07/18  18:00:00,29.1,24.0,0.0,4258630.078163258 
 07/18  19:00:00,29.0,24.0,0.0,4299681.94369237 
 07/18  20:00:00,27.9,24.000000000000007,0.0,4324008.113410442 
 07/18  21:00:00,27.2,24.000000000000007,0.0,4324239.879369378 
 07/18  22:00:00,26.8,24.000000000000007,0.0,4287905.066107334 
 07/18  23:00:00,26.4,24.0,0.0,4052414.7535618413 
 07/18  24:00:00,26.2,24.0,0.0,3815136.8709580335 
 07/19  01:00:00,26.3,24.000000000000004,0.0,3611774.879921377 
 07/19  02:00:00,26.4,24.0,0.0,3391772.705031627 
 07/19  03:00:00,26.4,24.0,0.0,3181353.889099956 
 07/19  04:00:00,26.1,24.0,0.0,2978288.864746589 
 07/19  05:00:00,26.1,24.000000000000004,0.0,2786650.302560509 
 07/19  06:00:00,26.8,24.0,0.0,2612314.430533156 
 07/19  07:00:00,26.5,24.0,0.0,2462329.5990909194 
 07/19  08:00:00,27.2,24.0,0.0,2348921.886742172 
 07/19  09:00:00,27.0,24.0,0.0,2554619.9871902247 
 07/19  10:00:00,27.5,24.0,0.0,2720541.126560205 
 07/19  11:00:00,29.2,24.0,0.0,2988569.712708848 
 07/19  12:00:00,30.4,24.0,0.0,3267379.8705884498 
 07/19  13:00:00,30.1,24.000000000000004,0.0,3599286.8489773977 
 07/19  14:00:00,33.0,23.999999999999996,0.0,4016489.6922872835 
 07/19  15:00:00,32.0,23.999999999999996,0.0,4446152.003021784 
 07/19  16:00:00,31.0,24.0,0.0,4878341.363323574 
 07/19  17:00:00,32.0,23.999999999999996,0.0,5301321.864371877 
 07/19  18:00:00,33.0,23.999999999999993,0.0,5685609.796486427 
 07/19  19:00:00,31.5,24.0,0.0,5752173.857486826 
 07/19  20:00:00,30.6,24.000000000000004,0.0,5794129.4333189 
 07/19  21:00:00,29.2,24.000000000000004,0.0,5820937.954722564 
 07/19  22:00:00,29.0,23.999999999999996,0.0,5794849.033993768 
 07/19  23:00:00,28.1,23.999999999999996,0.0,5532752.797310755 
 07/19  24:00:00,28.2,24.000000000000007,0.0,5255004.958659825 
 07/20  01:00:00,28.5,23.999999999999996,0.0,5007205.098027317 
 07/20  02:00:00,27.7,24.000000000000004,0.0,4737310.578211395 
 07/20  03:00:00,27.4,24.000000000000004,0.0,4469204.293075508 
 07/20  04:00:00,26.6,24.0,0.0,4198968.346978108 
 07/20  05:00:00,26.6,24.0,0.0,3934893.6208597464 
 07/20  06:00:00,27.3,23.999999999999996,0.0,3680286.5259260703 
 07/20  07:00:00,27.5,24.000000000000007,0.0,3461588.6609061076 
 07/20  08:00:00,28.7,24.000000000000004,0.0,3290820.5212041074 
 07/20  09:00:00,28.9,24.000000000000004,0.0,3459218.3477939167 
 07/20  10:00:00,29.0,24.0,0.0,3647088.487847114 
 07/20  11:00:00,33.0,24.0,0.0,3970947.6364306593 
 07/20  12:00:00,34.0,23.999999999999996,0.0,4300859.995070198 
 07/20  13:00:00,35.0,23.999999999999996,0.0,4680325.78282947 
 07/20  14:00:00,36.0,24.0,0.0,5119975.76367123 
 07/20  15:00:00,36.0,24.0,0.0,5601964.447221701 
 07/20  16:00:00,36.0,24.000000000000004,0.0,6090263.828810757 
 07/20  17:00:00,35.0,24.000000000000007,0.0,6592778.293991584 
 07/20  18:00:00,34.0,24.000000000000004,0.0,7061362.417367342 
 07/20  19:00:00,33.0,23.999999999999996,0.0,7181292.030942659 
 07/20  20:00:00,32.1,23.999999999999996,0.0,7173169.437918593 
 07/20  21:00:00,30.7,24.0,0.0,7123872.270682814 
 07/20  22:00:00,30.2,24.0,0.0,7004230.772510067 
 07/20  23:00:00,28.9,24.0,0.0,6650313.784959414 
 07/20  24:00:00,28.8,24.0,0.0,6285504.512310869 
 07/21  01:00:00,28.6,24.0,0.0,5960279.58407173 
 07/21  02:00:00,27.8,23.999999999999996,0.0,5616265.352340353 
 07/21  03:00:00,27.8,24.000000000000004,0.0,5272535.947595572 
 07/21  04:00:00,27.0,24.000000000000007,0.0,4928149.99744005 
 07/21  05:00:00,27.0,24.000000000000004,0.0,4596894.5885556275 
 07/21  06:00:00,27.0,24.000000000000004,0.0,4277504.822039363 
 07/21  07:00:00,29.0,24.000000000000004,0.0,4011782.984801822 
 07/21  08:00:00,30.0,23.999999999999993,0.0,3792661.4052218036 
 07/21  09:00:00,33.0,24.0,0.0,3951467.3606327362 
 07/21  10:00:00,34.0,24.000000000000007,0.0,4177614.287429776 
 07/21  11:00:00,35.0,24.000000000000004,0.0,4562267.980244134 
 07/21  12:00:00,36.0,24.0,0.0,5003542.510983137 
 07/21  13:00:00,37.0,24.0,0.0,5525243.652650332 
 07/21  14:00:00,37.0,24.000000000000004,0.0,6094597.502632708 
 07/21  15:00:00,37.0,24.000000000000004,0.0,6665695.986065244 
 07/21  16:00:00,37.0,24.000000000000004,0.0,7212705.160275974 
 07/21  17:00:00,36.0,24.0,0.0,7735641.0973393405 
 07/21  18:00:00,35.0,24.0,0.0,8198293.444899875 
 07/21  19:00:00,34.0,24.000000000000004,0.0,8315076.196438339 
 07/21  20:00:00,33.0,24.000000000000004,0.0,8321684.545080744 
